conexion_id,player_id,ping_ms,status,fecha
1990,519.0,107.00094327843354,EXITOSO,2026-05-26
1991,137.0,34.01777200588458,INVALIDO,2026-05-26
1992,883.0,81.15050108733361,EXITOSO,2026-05-26
1993,688.0,60.34304008009725,EXITOSO,2026-05-26
1994,840.0,73.23517285694034,EXITOSO,2026-05-26
1995,498.0,61.56225210768845,EXITOSO,2026-05-26
1996,827.0,89.84683938257086,EXITOSO,2026-05-26
1997,727.0,19.139314565444877,EXITOSO,2026-05-26
1998,477.0,23.467070235108537,FALLIDO,2026-05-26
1999,594.0,118.58054201067426,EXITOSO,2026-05-26
2000,223.0,144.01453119941272,EXITOSO,2026-05-26
2001,990.0,59.7832224549455,EXITOSO,2026-05-26
2002,372.0,128.6106416860684,EXITOSO,2026-05-26
2003,935.0,29.129014119459093,EXITOSO,2026-05-26
2004,995.0,38.73656466056171,FALLIDO,2026-05-26
2005,402.0,118.29950046981486,EXITOSO,2026-05-26
2006,443.0,92.16426114493433,EXITOSO,2026-05-26
2007,490.0,124.25708391729033,EXITOSO,2026-05-26
2008,615.0,78.7422307623602,FALLIDO,2026-05-26
2009,273.0,19.498156939428995,EXITOSO,2026-05-26
2010,526.0,68.94309430010706,EXITOSO,2026-05-26
2011,159.0,108.08010153872041,EXITOSO,2026-05-26
2012,152.0,54.690591894153116,FALLIDO,2026-05-26
2013,995.0,48.54265925977124,EXITOSO,2026-05-26
2014,620.0,79.3541361185649,EXITOSO,2026-05-26
2015,188.0,37.6197493781922,FALLIDO,2026-05-26
2016,813.0,71.82001932454003,EXITOSO,2026-05-26
2017,98.0,62.540058586858265,EXITOSO,2026-05-26
2018,131.0,40.38342157006318,EXITOSO,2026-05-26
2019,805.0,99.22948927469656,EXITOSO,2026-05-26
2020,171.0,85.83951755803096,EXITOSO,2026-05-26
2021,936.0,45.85317662853495,EXITOSO,2026-05-26
2022,986.0,59.40154940239706,EXITOSO,2026-05-26
2023,183.0,49.14897600608653,EXITOSO,2026-05-26
2024,983.0,34.4540944302819,EXITOSO,2026-05-26
2025,364.0,-7.9307868962814325,EXITOSO,2026-05-26
2026,39.0,40.646890225757105,EXITOSO,2026-05-26
2027,527.0,35.03890006737509,EXITOSO,2026-05-26
2028,888.0,64.59562831341435,EXITOSO,2026-05-26
2029,497.0,77.62795206112983,FALLIDO,2026-05-26
2030,516.0,27.912613207884597,EXITOSO,2026-05-26
2031,349.0,74.93989446908022,EXITOSO,2026-05-26
2032,982.0,21.750168685333,EXITOSO,2026-05-26
2033,921.0,54.98829937446179,EXITOSO,2026-05-26
2034,397.0,35.903235973566666,EXITOSO,2026-05-26
2035,722.0,89.84694552316175,EXITOSO,2026-05-26
2036,161.0,64.67092399978392,EXITOSO,2026-05-26
2037,16.0,55.593282966728836,EXITOSO,2026-05-26
2038,493.0,34.9900095954046,EXITOSO,2026-05-26
2039,426.0,46.846347664938435,EXITOSO,2026-05-26
2040,108.0,133.16243249304205,EXITOSO,2026-05-26
2041,894.0,39.956635171098156,EXITOSO,2026-05-26
2042,450.0,79.17627670385933,EXITOSO,2026-05-26
2043,311.0,55.494147324492445,EXITOSO,2026-05-26
2044,739.0,78.0330125829615,FALLIDO,2026-05-26
2045,170.0,93.47903490772956,FALLIDO,2026-05-26
2046,546.0,45.84086026715694,EXITOSO,2026-05-26
2047,414.0,88.39093705780492,EXITOSO,2026-05-26
2048,251.0,170.26557908023358,EXITOSO,2026-05-26
2049,759.0,82.7015997676682,EXITOSO,2026-05-26
2050,781.0,124.54325858399184,EXITOSO,2026-05-26
2051,141.0,79.24184000426456,EXITOSO,2026-05-26
2052,274.0,22.72153511209975,EXITOSO,2026-05-26
2053,416.0,71.02775989011934,EXITOSO,2026-05-26
2054,608.0,46.78464815160276,EXITOSO,2026-05-26
2055,739.0,36.16237210729706,EXITOSO,2026-05-26
2056,891.0,57.09659158390858,EXITOSO,2026-05-26
2057,39.0,53.80999685084991,EXITOSO,2026-05-26
2058,814.0,17.60300376828556,EXITOSO,2026-05-26
2059,29.0,168.3384633887917,EXITOSO,2026-05-26
2060,958.0,92.31483657888788,FALLIDO,2026-05-26
2061,477.0,69.77560983368458,EXITOSO,2026-05-26
2062,318.0,63.59520445003891,EXITOSO,2026-05-26
2063,245.0,108.09394478487584,EXITOSO,2026-05-26
2064,748.0,143.02281449237972,EXITOSO,2026-05-26
2065,697.0,87.40341488050298,FALLIDO,2026-05-26
2066,272.0,64.84770819137283,EXITOSO,2026-05-26
2067,440.0,118.90576287910467,EXITOSO,2026-05-26
2068,748.0,65.69436971743444,EXITOSO,2026-05-26
2069,239.0,77.41259238500405,EXITOSO,2026-05-26
2070,377.0,100.0404368012735,FALLIDO,2026-05-26
2071,266.0,44.5408344850296,EXITOSO,2026-05-26
2072,926.0,-23.033375896235896,EXITOSO,2026-05-26
2073,921.0,42.59679098679924,EXITOSO,2026-05-26
2074,359.0,90.92003717517544,EXITOSO,2026-05-26
2075,340.0,88.10203590872715,EXITOSO,2026-05-26
2076,389.0,113.70680437650407,FALLIDO,2026-05-26
2077,577.0,44.12675864521951,EXITOSO,2026-05-26
2078,990.0,123.23700971787054,EXITOSO,2026-05-26
2079,689.0,67.40271321807845,EXITOSO,2026-05-26
2080,3.0,84.17652650254722,EXITOSO,2026-05-26
2081,429.0,96.14451033177222,EXITOSO,2026-05-26
2082,142.0,4.733374924252104,EXITOSO,2026-05-26
2083,376.0,19.80411229492301,EXITOSO,2026-05-26
2084,670.0,18.476379317310162,EXITOSO,2026-05-26
2085,324.0,102.88868739395278,EXITOSO,2026-05-26
2086,146.0,47.781735530430865,FALLIDO,2026-05-26
2087,958.0,141.10327893298873,EXITOSO,2026-05-26
2088,293.0,60.13503899569036,EXITOSO,2026-05-26
2089,665.0,1.1450460767399449,EXITOSO,2026-05-26
2090,432.0,33.10329957179264,EXITOSO,2026-05-26
2091,705.0,64.6950545287731,EXITOSO,2026-05-26
2092,949.0,80.60759456773916,INVALIDO,2026-05-26
2093,975.0,20.606490876705053,EXITOSO,2026-05-26
2094,585.0,82.73923087225083,EXITOSO,2026-05-26
2095,399.0,93.42171028183827,EXITOSO,2026-05-26
2096,817.0,34.36209601778678,EXITOSO,2026-05-26
2097,889.0,138.7662884823659,EXITOSO,2026-05-26
2098,344.0,38.693639065977735,EXITOSO,2026-05-26
2099,964.0,20.00487703137827,EXITOSO,2026-05-26
2100,140.0,-1.1689005890616357,EXITOSO,2026-05-26
2101,187.0,108.82562794768651,EXITOSO,2026-05-26
2102,805.0,60.91531509383612,EXITOSO,2026-05-26
2103,61.0,40.82856042142441,EXITOSO,2026-05-26
2104,997.0,1.0344625827269098,EXITOSO,2026-05-26
2105,939.0,44.42996305732146,FALLIDO,2026-05-26
2106,380.0,155.25781550704446,EXITOSO,2026-05-26
2107,710.0,-25.779500150444704,EXITOSO,2026-05-26
2108,807.0,34.733663958698,FALLIDO,2026-05-26
2109,440.0,131.71135880168842,EXITOSO,2026-05-26
2110,319.0,109.95892188278091,EXITOSO,2026-05-26
2111,302.0,37.174973268748744,FALLIDO,2026-05-26
2112,344.0,68.14380387741224,EXITOSO,2026-05-26
2113,11.0,78.51749618777637,FALLIDO,2026-05-26
2114,62.0,65.3535432722907,EXITOSO,2026-05-26
2115,845.0,131.37800838436704,EXITOSO,2026-05-26
2116,226.0,73.59016821831813,EXITOSO,2026-05-26
2117,153.0,105.4206516385215,FALLIDO,2026-05-26
2118,711.0,67.26395076382462,EXITOSO,2026-05-26
2119,564.0,-21.29555250905861,EXITOSO,2026-05-26
2120,772.0,12.303489865740659,EXITOSO,2026-05-26
2121,571.0,20.604886027759008,EXITOSO,2026-05-26
2122,584.0,50.02856570895976,EXITOSO,2026-05-26
2123,660.0,143.13656956057565,INVALIDO,2026-05-26
2124,861.0,74.49645851501806,EXITOSO,2026-05-26
2125,575.0,55.76847591740939,EXITOSO,2026-05-26
2126,310.0,109.54231984622592,EXITOSO,2026-05-26
2127,885.0,1.924652979930066,EXITOSO,2026-05-26
2128,243.0,40.412193194070454,EXITOSO,2026-05-26
2129,493.0,34.50685384239837,EXITOSO,2026-05-26
2130,366.0,75.92166237872553,EXITOSO,2026-05-26
2131,330.0,95.83345169415867,EXITOSO,2026-05-26
2132,107.0,78.85942208108919,EXITOSO,2026-05-26
2133,226.0,79.49265932875647,EXITOSO,2026-05-26
2134,825.0,45.55563523128217,EXITOSO,2026-05-26
2135,218.0,72.8303943246456,EXITOSO,2026-05-26
2136,937.0,26.4064851687844,EXITOSO,2026-05-26
2137,753.0,86.96555740031198,EXITOSO,2026-05-26
2138,506.0,39.975879813467174,EXITOSO,2026-05-26
2139,259.0,15.139617587985043,EXITOSO,2026-05-26
2140,888.0,61.512777433283404,INVALIDO,2026-05-26
2141,774.0,-16.52464657378752,EXITOSO,2026-05-26
2142,517.0,118.97480287984028,EXITOSO,2026-05-26
2143,773.0,91.88395987646796,EXITOSO,2026-05-26
2144,54.0,73.47879400991211,EXITOSO,2026-05-26
2145,47.0,-4.947389815790018,EXITOSO,2026-05-26
2146,727.0,31.99239267706341,INVALIDO,2026-05-26
2147,689.0,61.62233739487408,EXITOSO,2026-05-26
2148,521.0,49.4758091589917,EXITOSO,2026-05-26
2149,99.0,-7.5425986178989035,EXITOSO,2026-05-26
2150,20.0,7.3428397785543496,FALLIDO,2026-05-26
2151,890.0,48.67622412345686,EXITOSO,2026-05-26
2152,753.0,8.6684240566467,EXITOSO,2026-05-26
2153,573.0,114.85549295533048,FALLIDO,2026-05-26
2154,891.0,79.7815343762333,EXITOSO,2026-05-26
2155,490.0,27.861435630438756,EXITOSO,2026-05-26
2156,419.0,106.76619312062854,EXITOSO,2026-05-26
2157,690.0,98.70826354694758,FALLIDO,2026-05-26
2158,850.0,71.55833425547678,FALLIDO,2026-05-26
2159,62.0,58.41655066144183,EXITOSO,2026-05-26
2160,145.0,48.06104767080642,EXITOSO,2026-05-26
2161,216.0,38.402451688733734,EXITOSO,2026-05-26
2162,3.0,6.528323231685853,EXITOSO,2026-05-26
2163,160.0,121.13315020391998,EXITOSO,2026-05-26
2164,739.0,39.179471249151334,EXITOSO,2026-05-26
2165,998.0,61.128024388493316,EXITOSO,2026-05-26
2166,781.0,23.590085747975245,EXITOSO,2026-05-26
2167,120.0,49.62197933562681,EXITOSO,2026-05-26
2168,893.0,174.0310969547897,FALLIDO,2026-05-26
2169,89.0,30.960083850190912,EXITOSO,2026-05-26
2170,329.0,117.94383098166206,EXITOSO,2026-05-26
2171,580.0,58.887779313844035,EXITOSO,2026-05-26
2172,910.0,87.19753853978582,EXITOSO,2026-05-26
2173,357.0,109.78321021585006,EXITOSO,2026-05-26
2174,610.0,70.8906953762399,EXITOSO,2026-05-26
2175,267.0,45.9317137447884,EXITOSO,2026-05-26
2176,617.0,52.55636086870243,EXITOSO,2026-05-26
2177,952.0,53.902860734146486,EXITOSO,2026-05-26
2178,323.0,134.57482227661652,INVALIDO,2026-05-26
2179,635.0,0.6349689135843732,EXITOSO,2026-05-26
2180,988.0,-10.829078311711712,EXITOSO,2026-05-26
2181,541.0,-8.162116687910697,INVALIDO,2026-05-26
2182,649.0,24.24274265710308,EXITOSO,2026-05-26
2183,195.0,88.00332308793449,EXITOSO,2026-05-26
2184,921.0,90.45677169616789,EXITOSO,2026-05-26
2185,738.0,35.6998943437317,EXITOSO,2026-05-26
2186,332.0,58.86033889360642,EXITOSO,2026-05-26
2187,170.0,15.348054596486605,EXITOSO,2026-05-26
2188,521.0,19.05790850374528,EXITOSO,2026-05-26
2189,463.0,83.19467356046181,EXITOSO,2026-05-26
2190,40.0,101.90736244433589,EXITOSO,2026-05-26
2191,537.0,40.92724702279429,EXITOSO,2026-05-26
2192,261.0,125.40060483323214,EXITOSO,2026-05-26
2193,395.0,98.62421395144439,EXITOSO,2026-05-26
2194,955.0,123.66903409022203,EXITOSO,2026-05-26
2195,226.0,47.96247723620327,EXITOSO,2026-05-26
2196,984.0,120.82744982530582,EXITOSO,2026-05-26
2197,124.0,147.18170559903103,FALLIDO,2026-05-26
2198,975.0,43.49929866575923,EXITOSO,2026-05-26
2199,38.0,53.83323846527656,EXITOSO,2026-05-26
2200,328.0,22.09125990374404,EXITOSO,2026-05-26
2201,251.0,14.231396153566891,FALLIDO,2026-05-26
2202,901.0,14.697946349348207,EXITOSO,2026-05-26
2203,176.0,27.541354728508303,FALLIDO,2026-05-26
2204,602.0,70.98951915942285,FALLIDO,2026-05-26
2205,914.0,29.23201842314594,EXITOSO,2026-05-26
2206,454.0,69.76650218347473,EXITOSO,2026-05-26
2207,37.0,70.5938060477981,EXITOSO,2026-05-26
2208,316.0,41.19502424502485,EXITOSO,2026-05-26
2209,688.0,57.49451581722779,EXITOSO,2026-05-26
2210,973.0,38.883504292547485,EXITOSO,2026-05-26
2211,796.0,47.57040906894191,EXITOSO,2026-05-26
2212,965.0,27.645481021431408,EXITOSO,2026-05-26
2213,973.0,63.36418759131266,EXITOSO,2026-05-26
2214,593.0,35.97816538160667,EXITOSO,2026-05-26
2215,114.0,13.357364962488177,EXITOSO,2026-05-26
2216,40.0,83.73715555394149,EXITOSO,2026-05-26
2217,301.0,85.09164805141853,EXITOSO,2026-05-26
2218,224.0,104.46794142576428,EXITOSO,2026-05-26
2219,318.0,19.02410501583286,EXITOSO,2026-05-26
2220,349.0,40.76290773156053,EXITOSO,2026-05-26
2221,115.0,69.21981620358892,EXITOSO,2026-05-26
2222,698.0,39.91840492750959,EXITOSO,2026-05-26
2223,323.0,82.83647935231286,INVALIDO,2026-05-26
2224,568.0,79.91731549935744,EXITOSO,2026-05-26
2225,40.0,79.17181424764266,EXITOSO,2026-05-26
2226,866.0,118.38668933217056,EXITOSO,2026-05-26
2227,40.0,85.76308297833798,EXITOSO,2026-05-26
2228,859.0,66.15564445925705,EXITOSO,2026-05-26
2229,973.0,52.258580536138524,FALLIDO,2026-05-26
2230,749.0,55.045435672927354,EXITOSO,2026-05-26
2231,289.0,17.431593846397064,EXITOSO,2026-05-26
2232,262.0,-10.628407478000852,EXITOSO,2026-05-26
2233,216.0,78.55024510924255,EXITOSO,2026-05-26
2234,147.0,108.94531750252263,INVALIDO,2026-05-26
2235,336.0,46.79540306789053,EXITOSO,2026-05-26
2236,168.0,123.48376636130389,EXITOSO,2026-05-26
2237,92.0,52.939502676741185,FALLIDO,2026-05-26
2238,353.0,-18.150879244520354,FALLIDO,2026-05-26
2239,571.0,96.72997014918411,INVALIDO,2026-05-26
2240,571.0,40.82847051047419,EXITOSO,2026-05-26
2241,816.0,100.35114710080055,EXITOSO,2026-05-26
2242,681.0,8.898900642734404,EXITOSO,2026-05-26
2243,781.0,76.48176648590601,EXITOSO,2026-05-26
2244,363.0,27.981556658227504,EXITOSO,2026-05-26
2245,557.0,68.05619466249422,EXITOSO,2026-05-26
2246,345.0,90.66426778301425,FALLIDO,2026-05-26
2247,693.0,81.37604005175541,EXITOSO,2026-05-26
2248,170.0,62.774713321203706,EXITOSO,2026-05-26
2249,356.0,4.861635751511088,EXITOSO,2026-05-26
2250,191.0,89.21376722207063,EXITOSO,2026-05-26
2251,667.0,101.257217519824,EXITOSO,2026-05-26
2252,422.0,18.280119033738302,EXITOSO,2026-05-26
2253,700.0,24.158831427760006,FALLIDO,2026-05-26
2254,7.0,102.94229432131645,EXITOSO,2026-05-26
2255,133.0,51.662337497229345,EXITOSO,2026-05-26
2256,747.0,25.195466503776736,EXITOSO,2026-05-26
2257,557.0,70.90217654077092,EXITOSO,2026-05-26
2258,826.0,34.45902448182326,EXITOSO,2026-05-26
2259,761.0,66.44168525623925,EXITOSO,2026-05-26
2260,31.0,43.47173316614608,EXITOSO,2026-05-26
2261,535.0,46.89956719677822,EXITOSO,2026-05-26
2262,426.0,104.41589535429807,EXITOSO,2026-05-26
2263,394.0,-38.74098720500028,FALLIDO,2026-05-26
2264,672.0,82.19003017740977,EXITOSO,2026-05-26
2265,363.0,97.81803113065975,EXITOSO,2026-05-26
2266,437.0,35.12023435289379,EXITOSO,2026-05-26
2267,670.0,97.51061417452603,EXITOSO,2026-05-26
2268,551.0,21.639041326367042,EXITOSO,2026-05-26
2269,927.0,33.600658173454896,EXITOSO,2026-05-26
2270,82.0,28.993318256358606,EXITOSO,2026-05-26
2271,356.0,98.05168654410338,EXITOSO,2026-05-26
2272,258.0,-9.797907466713326,FALLIDO,2026-05-26
2273,718.0,125.60588904102299,FALLIDO,2026-05-26
2274,589.0,47.80245735544443,EXITOSO,2026-05-26
2275,989.0,84.59648616629423,EXITOSO,2026-05-26
2276,524.0,81.14831685454924,EXITOSO,2026-05-26
2277,295.0,66.04927152826076,EXITOSO,2026-05-26
2278,962.0,35.97255754089761,EXITOSO,2026-05-26
2279,224.0,109.69490251711417,FALLIDO,2026-05-26
2280,525.0,39.40594937115583,FALLIDO,2026-05-26
2281,46.0,30.750053691163824,EXITOSO,2026-05-26
2282,667.0,95.10841134094132,EXITOSO,2026-05-26
2283,113.0,65.82998478147479,EXITOSO,2026-05-26
2284,233.0,114.31286300464804,EXITOSO,2026-05-26
2285,17.0,57.49331634178001,EXITOSO,2026-05-26
2286,360.0,33.96498509217014,EXITOSO,2026-05-26
2287,223.0,70.98973892095594,FALLIDO,2026-05-26
2288,866.0,42.095313756503856,EXITOSO,2026-05-26
2289,700.0,35.12309954777178,EXITOSO,2026-05-26
2290,448.0,93.27552774623496,EXITOSO,2026-05-26
2291,856.0,133.2622026910011,INVALIDO,2026-05-26
2292,365.0,50.14152832326038,EXITOSO,2026-05-26
2293,675.0,21.01035254856277,EXITOSO,2026-05-26
2294,326.0,53.86174600400725,EXITOSO,2026-05-26
2295,467.0,80.59204919583694,INVALIDO,2026-05-26
2296,414.0,70.29918113909882,EXITOSO,2026-05-26
2297,455.0,107.76926777886848,EXITOSO,2026-05-26
2298,586.0,86.603593531028,EXITOSO,2026-05-26
2299,233.0,15.863621275603641,EXITOSO,2026-05-26
2300,224.0,40.267265974368996,FALLIDO,2026-05-26
2301,994.0,4.7666352009869755,EXITOSO,2026-05-26
2302,831.0,105.7871738252075,EXITOSO,2026-05-26
2303,412.0,-19.67549061085603,FALLIDO,2026-05-26
2304,572.0,8.666706775107507,EXITOSO,2026-05-26
2305,335.0,39.52790135979308,FALLIDO,2026-05-26
2306,222.0,82.55669612419267,EXITOSO,2026-05-26
2307,37.0,39.13386345177395,EXITOSO,2026-05-26
2308,989.0,45.39082345142032,EXITOSO,2026-05-26
2309,278.0,46.178885069092,EXITOSO,2026-05-26
2310,196.0,66.91130489432985,FALLIDO,2026-05-26
2311,916.0,11.179538589199929,FALLIDO,2026-05-26
2312,864.0,22.112918078078117,EXITOSO,2026-05-26
2313,484.0,127.23694795183563,EXITOSO,2026-05-26
2314,242.0,76.09596388788046,EXITOSO,2026-05-26
2315,324.0,90.43128687411382,EXITOSO,2026-05-26
2316,731.0,62.32114125820867,FALLIDO,2026-05-26
2317,192.0,54.388790070290405,EXITOSO,2026-05-26
2318,17.0,78.28523784381122,INVALIDO,2026-05-26
2319,524.0,89.10454734704531,INVALIDO,2026-05-26
2320,918.0,93.84302698766876,EXITOSO,2026-05-26
2321,401.0,54.93761760722639,FALLIDO,2026-05-26
2322,906.0,98.21506225113285,INVALIDO,2026-05-26
2323,886.0,-38.648671553184855,EXITOSO,2026-05-26
2324,705.0,95.69148038900485,EXITOSO,2026-05-26
2325,22.0,42.92376173024792,EXITOSO,2026-05-26
2326,474.0,82.13529785206788,EXITOSO,2026-05-26
2327,120.0,34.02689097216547,EXITOSO,2026-05-26
2328,210.0,6.932218796888904,EXITOSO,2026-05-26
2329,306.0,73.58816125266671,EXITOSO,2026-05-26
2330,270.0,-0.061220932847973586,FALLIDO,2026-05-26
2331,704.0,44.01290287109171,EXITOSO,2026-05-26
2332,687.0,27.502812355833896,EXITOSO,2026-05-26
2333,285.0,52.99869846826094,EXITOSO,2026-05-26
2334,716.0,91.88836478389089,INVALIDO,2026-05-26
2335,676.0,40.40618858182036,FALLIDO,2026-05-26
2336,763.0,72.58310189650447,EXITOSO,2026-05-26
2337,227.0,89.57384152908352,INVALIDO,2026-05-26
2338,948.0,35.70979796824851,EXITOSO,2026-05-26
2339,381.0,36.2898588512359,EXITOSO,2026-05-26
2340,460.0,114.77315608800842,EXITOSO,2026-05-26
2341,7.0,56.82445440888372,FALLIDO,2026-05-26
2342,29.0,80.365551725275,FALLIDO,2026-05-26
2343,907.0,80.06244369436897,EXITOSO,2026-05-26
2344,33.0,12.080495756880879,EXITOSO,2026-05-26
2345,646.0,29.5649649531202,EXITOSO,2026-05-26
2346,879.0,75.0138945416008,EXITOSO,2026-05-26
2347,79.0,-22.69259546894574,EXITOSO,2026-05-26
2348,928.0,51.54809531846301,EXITOSO,2026-05-26
2349,947.0,25.3886451042887,EXITOSO,2026-05-26
2350,459.0,104.42024567906614,EXITOSO,2026-05-26
2351,570.0,73.84461812619797,EXITOSO,2026-05-26
2352,983.0,107.64985189562708,EXITOSO,2026-05-26
2353,538.0,58.435014657865885,EXITOSO,2026-05-26
2354,482.0,55.4444322893191,INVALIDO,2026-05-26
2355,430.0,47.8028192368174,EXITOSO,2026-05-26
2356,738.0,39.87722401779631,EXITOSO,2026-05-26
2357,285.0,167.3862535622394,EXITOSO,2026-05-26
2358,516.0,92.28678063172889,EXITOSO,2026-05-26
2359,977.0,17.3524581625287,EXITOSO,2026-05-26
2360,99.0,165.57235476648714,FALLIDO,2026-05-26
2361,397.0,43.800802599909076,EXITOSO,2026-05-26
2362,489.0,72.84608000707424,EXITOSO,2026-05-26
2363,39.0,97.58389487487463,EXITOSO,2026-05-26
2364,271.0,-1.5181570829000322,FALLIDO,2026-05-26
2365,887.0,26.90692793403604,EXITOSO,2026-05-26
2366,797.0,125.9265929828276,FALLIDO,2026-05-26
2367,157.0,51.006853466544186,EXITOSO,2026-05-26
2368,75.0,99.94680467043489,EXITOSO,2026-05-26
2369,884.0,41.86126237414618,EXITOSO,2026-05-26
2370,800.0,56.19761578052633,EXITOSO,2026-05-26
2371,130.0,131.41027464306,EXITOSO,2026-05-26
2372,687.0,77.5004896919209,EXITOSO,2026-05-26
2373,974.0,46.20608932276005,EXITOSO,2026-05-26
2374,84.0,32.665461567886084,EXITOSO,2026-05-26
2375,22.0,36.324984303471865,EXITOSO,2026-05-26
2376,459.0,109.66240122948363,EXITOSO,2026-05-26
2377,539.0,90.6199323455568,FALLIDO,2026-05-26
2378,707.0,14.052934717056345,EXITOSO,2026-05-26
2379,849.0,63.48714227482813,EXITOSO,2026-05-26
2380,382.0,57.32734112775977,INVALIDO,2026-05-26
2381,748.0,72.64371078273176,FALLIDO,2026-05-26
2382,440.0,35.8571552343452,EXITOSO,2026-05-26
2383,604.0,103.91222446597695,EXITOSO,2026-05-26
2384,989.0,59.946428908559,FALLIDO,2026-05-26
2385,21.0,74.93746070341638,EXITOSO,2026-05-26
2386,303.0,28.61239103542737,EXITOSO,2026-05-26
2387,976.0,30.627474493177512,EXITOSO,2026-05-26
2388,869.0,166.30044437067602,EXITOSO,2026-05-26
2389,955.0,132.00319809706733,FALLIDO,2026-05-26
2390,84.0,57.212753484683525,EXITOSO,2026-05-26
2391,774.0,121.32015802907759,EXITOSO,2026-05-26
2392,659.0,108.50950057049718,EXITOSO,2026-05-26
2393,953.0,34.99155883803443,EXITOSO,2026-05-26
2394,453.0,31.002671943914596,EXITOSO,2026-05-26
2395,387.0,86.74706501405268,EXITOSO,2026-05-26
2396,507.0,70.40242552451288,EXITOSO,2026-05-26
2397,257.0,43.91981534645119,EXITOSO,2026-05-26
2398,570.0,88.8490617499495,EXITOSO,2026-05-26
2399,892.0,2.3006829762821326,EXITOSO,2026-05-26
2400,934.0,64.60006111409828,EXITOSO,2026-05-26
2401,527.0,10.443053857489765,EXITOSO,2026-05-26
2402,162.0,11.760346258997487,EXITOSO,2026-05-26
2403,957.0,31.72940841390374,FALLIDO,2026-05-26
2404,163.0,74.53149105375954,EXITOSO,2026-05-26
2405,832.0,32.99051964461478,FALLIDO,2026-05-26
2406,793.0,11.27565568198473,EXITOSO,2026-05-26
2407,792.0,79.08996810707787,EXITOSO,2026-05-26
2408,524.0,119.70988177764144,EXITOSO,2026-05-26
2409,786.0,85.5540173680805,EXITOSO,2026-05-26
2410,271.0,132.07194898374584,EXITOSO,2026-05-26
2411,492.0,116.36713574410352,EXITOSO,2026-05-26
2412,208.0,40.50287149960258,EXITOSO,2026-05-26
2413,539.0,85.28639277456442,EXITOSO,2026-05-26
2414,584.0,56.33476825779372,FALLIDO,2026-05-26
2415,60.0,102.48399124792236,EXITOSO,2026-05-26
2416,430.0,56.32753770945717,EXITOSO,2026-05-26
2417,985.0,28.452139631629336,EXITOSO,2026-05-26
2418,657.0,114.93623769401016,FALLIDO,2026-05-26
2419,605.0,72.71182202893478,EXITOSO,2026-05-26
2420,309.0,33.45881314763075,FALLIDO,2026-05-26
2421,520.0,40.050947997047075,EXITOSO,2026-05-26
2422,591.0,33.20317422246063,EXITOSO,2026-05-26
2423,27.0,19.930102691611353,EXITOSO,2026-05-26
2424,686.0,40.89938631025797,EXITOSO,2026-05-26
2425,562.0,74.92084854924826,EXITOSO,2026-05-26
2426,199.0,62.562426807447196,EXITOSO,2026-05-26
2427,387.0,42.47132254471364,EXITOSO,2026-05-26
2428,349.0,119.82029875188897,EXITOSO,2026-05-26
2429,960.0,-20.425338955185566,EXITOSO,2026-05-26
2430,940.0,72.24543660622842,EXITOSO,2026-05-26
2431,693.0,54.28962980729625,FALLIDO,2026-05-26
2432,536.0,21.192750808140786,EXITOSO,2026-05-26
2433,828.0,74.5781738315087,EXITOSO,2026-05-26
2434,378.0,51.2100715055538,EXITOSO,2026-05-26
2435,899.0,109.88293864855575,FALLIDO,2026-05-26
2436,916.0,94.72260969645865,EXITOSO,2026-05-26
2437,558.0,136.24522945495943,EXITOSO,2026-05-26
2438,527.0,40.6672827794403,FALLIDO,2026-05-26
2439,153.0,115.86217958990062,EXITOSO,2026-05-26
2440,734.0,13.36580927938315,EXITOSO,2026-05-26
2441,206.0,55.574540028976834,EXITOSO,2026-05-26
2442,455.0,41.39011789462914,EXITOSO,2026-05-26
2443,273.0,84.09781651637635,EXITOSO,2026-05-26
2444,894.0,83.1310319297421,FALLIDO,2026-05-26
2445,236.0,23.97521627088114,EXITOSO,2026-05-26
2446,852.0,86.32768695937666,FALLIDO,2026-05-26
2447,740.0,44.78043668624432,EXITOSO,2026-05-26
2448,521.0,27.328105601932236,EXITOSO,2026-05-26
2449,678.0,59.528745514306905,EXITOSO,2026-05-26
2450,944.0,0.9262335454992794,EXITOSO,2026-05-26
2451,956.0,97.25225399955087,EXITOSO,2026-05-26
2452,831.0,57.775167582331186,EXITOSO,2026-05-26
2453,726.0,58.65017512807838,EXITOSO,2026-05-26
2454,501.0,56.51333491653972,EXITOSO,2026-05-26
2455,117.0,125.87400346767136,EXITOSO,2026-05-26
2456,386.0,120.75510755319283,EXITOSO,2026-05-26
2457,344.0,114.03044373596747,FALLIDO,2026-05-26
2458,584.0,56.598334229646476,EXITOSO,2026-05-26
2459,395.0,15.375003500402507,EXITOSO,2026-05-26
2460,64.0,59.36082228464344,EXITOSO,2026-05-26
2461,717.0,72.57601682908728,EXITOSO,2026-05-26
2462,721.0,92.5044121557311,EXITOSO,2026-05-26
2463,72.0,72.44730964400974,EXITOSO,2026-05-26
2464,789.0,18.940228952416547,EXITOSO,2026-05-26
2465,274.0,38.58338118639122,EXITOSO,2026-05-26
2466,990.0,34.95453875004311,EXITOSO,2026-05-26
2467,320.0,81.56212201623283,EXITOSO,2026-05-26
2468,338.0,82.54389812959869,EXITOSO,2026-05-26
2469,366.0,87.78527552323482,EXITOSO,2026-05-26
2470,495.0,72.04143418689412,FALLIDO,2026-05-26
